,Artist,Song,lyrics
1642,Bryson Tiller,Before You Judge,"Check yourself
Check, check, check
Check, check yourself before you wreck yourself
Chiddity-check, check yourself before you wreck yourself
Ch-ch-check yourself before you wreck yourself
Yeah
Check, check yourself before you wreck yourself
Before you wreck yourself, check, check, check

Hey, I'm back, so what's the deal now?
I still don't give a fuck 'bout how they feel now
I got you hot, lil' nigga, chill out
Say you coming for the spot? Bitches will spill now
Either staying in the game, bro
Fuck the niggas waiting on Young Tiller to change up
Niggas waiting on me to run out of paper
I don't ever speak on niggas, nah, I barely say much
Fuck, I look like, bringing niggas names up?
I can't let a fuck nigga get famous
These niggas, they wanna de-fame us
They wanna betray us, they wanna play games, oh no, no
This loyal, this how they won't portray us
Looked at my dog like, ""Fuck it, let's make 'em hate us""
If you got paid for the attention that you paid us
You would be a rich nigga but you just a bitch nigga
Foreign whip, make you throw a fit, nigga
Foreign bitch, I know you won't get with her
Lame niggas not the type that she consider
You thinking of speaking with her, boy, you better reconsider
Hey, I'm my daughter's keeper
And I don't take with the threats, or promises either, nigga
You gon' have to see me some day or another
And for my blood, bruh, I'm a cold motherfucker
(So!)

Before you judge me
Check yourself before you judge me
Hey, shit could get ugly
Next time you might not be so lucky
What you want from me?
What these niggas want from me?
This is a, ""Don't fuck with me""
Hey, think twice before you fuck with me

What it is though?
2016 Tiller on this shit, so
Most likely I'ma vent up on this shit, so
Well, um, damn, here it go
You see the shit is so new to me, bro
Not the music, that's easy, it come smooth to me, bro
When I should've been in school, I was making tunes truancy, bro
Low-key, them cool kids weren't as cool as me, bro
I fell in love and had a mini me, thank you Jesus
Ten fingers, ten toes on her pretty feet, seriously, thank you Jesus
Pray for it every day in the UPS trailers
And you gave her to me like I asked, that's amazing, Jesus
I know the saying, give them an inch and they take a mile
But Jesus I really need this, I gotta make it out
Studio shit on eBay, I gotta purchase
I told my niggas, ""Lend me 600 dollars, it'll be worth it, let's cop it"" (check, check, check, check)
So many times I second guessed myself, nigga, I never wanted to be an artist, nah (check, check, check, check)
I don't wanna be the centre of attention but I guess I do this shit for the Harley, nah (check, check, check, check)
If you know me, you know I just want to be able to walk into Target and people not be astonished
Man, let me do my shopping
But this in my job, I asked for it, I got it, let's go
Just got a new manager, my last one was fucking up my vision
Can't believe this nigga still tryna get a percentage
I gave you back your investment, get out your feelings
Telling people that the money changed me, nigga, the money saved me
Nigga, money is the reason that you fuck with me, ain't it?
And even though this shit got me angry, I'ma let God fix it
'Cause I know if I fix it, my daughter gon' have to grow up without a father figure
I'ma end up in prison, wishing I never got into this business
It's nothing personal, I made a business decision
I might have a job for you if you shape or you could fill the position
That's as real as it gets
And sometimes I don't know how to deal with this shit
I've been searching for the answers in my idol's music
In his earlier days, man, I know he went through this
He got through this, I'll get through it

Before you judge me
Check yourself before you judge me
Hey, shit could get ugly
Next time you might not be so lucky
What you want from me?
What these niggas want from me?
This is a, ""Don't fuck with me""
Hey, think twice before you fuck with me

Check yourself
Check, check, check
Check, check yourself before you wreck yourself
Chiddity-check, check yourself before you wreck yourself
Check yourself before you wreck yourself
Yeah
Check, check yourself before you wreck yourself
Before you wreck yourself, check, check, check"
1643,Desiigner,Holy Ghost,-1
1644,A$AP Mob;A$AP Rocky;Playboi Carti;Quavo;Lil Uzi Vert;Frank Ocean,RAF,-1
1645,Playboi Carti,Magnolia,"Yo Pierre, you wanna come out here?

In New York I Milly Rock, hide it in my sock
Running from an opp, and I shoot at opp (what)
And I'm on the block (what, what, what)
And I'm on the block (what)
In New York I Milly Rock (hello?) hide it in my sock (what)
Hide it in my sock (what) selling that rerock (what, what, what, what, what)

In New York I Milly Rock, hide it in my sock
Used to sell rerock, running from the cops
Shooting at the opps (Yo Pierre, you wanna come out here?)
Shooting at the opps, 'cause I run they block
Gimme top (top) in my drop-top
All these hoes gon' flock (flock, flock) when I drop (drop, drop)
All these hoes gon' flock (flock, flock) when I drop (drop, drop)
All these hoes gon' flock (flock, flock) when I drop (drop, drop)

Woo, woo, woo, woo
Woo, woo, woo, woo
All these hoes want cash, all these hoes want bags
Fucking on yo' bitch, uh, I'm her dad
All these niggas sound like cash (sound like cash)
I'm a soldier, damn, I thought I told you
Shootin' like a soldier, like I'm from Magnolia
All these, niggas, always, fold
Big, bank, never, fold
Sippin, Act', fill that shit slowly
Bitches, on me, say she like my clothing
I'm in London, Young Carti global
Designer is on me, call it dirty laundry
All these bitches want Young Carti, Young Carti (yeah)
Ay, Young Carti, Young Carti (what)
Young Carti, Young Carti (yeah)
All of your bitches they loose
All of your bitches they loose
All of my bitches they rich
And they stay rockin' that Rick
What, what, huh, what, what, huh
Rich, rich, Cash Carti, bitch
Rich, bitch, got a rich clique
I'm suckin' on the clit, she suckin' on the dick
Give that hoe a tip, told her ""Buy some kicks""
Then I brush my teeth, pop up in a whip
Glocky in the whip, glocky in the whip
And I'm cocky, fuckin' on a thotty
She just wanna plot me, bitch can't stop me
I'm riding in a Mazi, this ain't even my Mazi
Oh, that's not yo' thottie, yo' bitch look like a aunty
Walked in with Ashanti, damn, that look like Shanti
Damn, that look like Carti, I think dat be Young Carti
Heard he spent a hunnid on a fucking watch piece, that's filthy

In New York I Milly Rock, hide it in my sock
Running from an opp, then I shoot at opp
And I'm on the block
And I'm on the block
In New York I Milly Rock, hide it in my sock
Hide in my sock, selling that rerock
What, what, what, what, what
In New York I Milly Rock, hide it in my sock
Use to sell rerock, running from the cops
Shooting at the opps, you know what I'm sayin'?
Yo, Pierre, you wanna come out here?
Bitch ass nigga, fuck that nigga man!"
1646,Playboi Carti;Lil Uzi Vert,wokeuplikethis*,"Know I got a lot, lot
I'm a rockstar
I'm a rockstar (Know I got a lot, lot)
I'm a rockstar

Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
Woke up to niggas talking like me
Woke up to niggas sounding like me
Woke up to niggas talking like me

Oh, I think they like me, yeah they like me
Diamonds on me ice cream, hoe that slightly
My draco bitch a Spike Lee, diamonds on me biting
I heard these niggas wanna fight me
Meet me at my next show but you better bring a pipe B
We ain't fighting, I think she like me, exciting, so exciting
Fuck me, Bentley coupe I'm riding with a thottie, fuck
I just spent a 100 on my watch piece, fuck
I done fell in love with a thottie, fuck
She just wanna fuck me for my clout, fuck
Bitch I'm off the lean I crash the Audi, fuck
Might just spend 200 on this Audi, truck

Woke up to niggas talkin' like me, talk
Woke up to niggas soundin' like me, talk
Woke up to niggas talkin' like me, talk
Woke up to niggas soundin' like me, talk
I woke up to niggas soundin' like me
Woke up to niggas talkin' like me
Woke up to niggas soundin' like me
Woke up to niggas talkin' like me

Oh I think they like me, in my white tee
Oh no no no baby smoke so much dope need some Visine
These young nigga don't like me, but act just like me (why?)
Fucked all of y'all bitches so they parties don't invite me
That bitch that's your wifey, she so trifflin'
I been getting money so don't nothing really excite me
Carti poured a 6 in the 4 of the right lean
Damn that boy, ask her for some more like the Sprite clean
Yeah, that's that dirty, that's that dirty
That girl all up in my face like she ain't tried to swerve me
These boys all up in my lane I swear they keep on merging
No I cannot see a lame 'cause my Rolls Royce got curtains

Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
Woke up to niggas talking like me
Woke up to niggas sounding like me
Woke up to niggas talking like me

Oh I think they like me, that she like me
The bitch want to indict me, she can't find me
I'm like dirty up the Sprite please, with some ice please
With my bitch like to sip lean, oh oh
Xans, percs, molly, we got hella things
I'm in love with the guap, gave it a wedding ring
And I swear I had these thots before I got the fame
And I swear I had the Glock before I got the chain
I'm in Bompton with Pirus and I don't even bang
Shoutout G Weed and Yung L, yo hoe that the gang
Shoutout GiGi that's my boo, she know that I claim
Shootin' at these niggas like I'm in the paint
Woke up like this

Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
Woke up to niggas talking like me, talk
Woke up to niggas sounding like me, talk
I woke up to niggas sounding like me
Woke up to niggas talking like me
I woke up to niggas sounding like me
Woke up to niggas talking like me"
1647,Playboi Carti;A$AP Rocky,New Choppa,"New choppa, new choppa it came with the beam
Actavist pouring up lean
Got Flacko, yeah Rocky, he pass me the bean
I shoot like a king
All of these knots on my jeans, Alexander of McQueen
Diamonds they lookin' like ice, I whip the hoe like I'm Ike
Stack up my cash I got height, take advantage of the Sprite
Take the bando bring the hype
We just go hard in the kitchen
Had a catch up with my bitches
They know that young nigga be living

Run it up, run it up, run it up
New choppa, new choppa, new choppa, new choppa
Run it up, run it up, run it up
I ain't hearing what you say, I ain't listening what you say
Get the fuck up out the way, go on let a playa play
New choppa, new choppa, new choppa, new choppa

I roll up an L in the lobby
My partner's got wops and it's probably a Glock or a Tommy
From H to the E double hockey sticks
Keep a chopper chop you if you try me bitch
Let's see who next on my homi' list
Carti like, ""Rocky you bodied this"", that's my prerogative
Shit on them, that's on my potty list
Accused of being boujee by a snobby bitch
Cops want to ID us, hope they as fast as my Adidas
She say I'm special, that's obvious
Rich 'cause my ideas run up the racks, for the most part
""I rap,"" when they ask what my hobby is
Run it up, not one of them
Rich as fuck, I'm a hundred up
Swipe, swipe, like I'm on a bus
It's A$AP and I ain't wanna rush

Run it up, run it up, run it up
New choppa, new choppa, new choppa, new choppa
Run it up, run it up, run it up
I ain't hearing what you say, I ain't listening what you say
Get the fuck up out the way, go on let a playa play
New choppa, new choppa, new choppa, new choppa"
1648,DJ Khaled;Migos,Major Bag Alert,"Yeah, yeah, yeah, yeah (oh, yeah)
We The Best Music! (major)
Bag alert, bag alert, bag alert
Another one!
Bag, bag, bag, bag, yeah
DJ Khaled!

Plain Patek, plain Jane, fill it with ice (ice)
Save ya check, You don't know the price (no)
Pull up, McLaren with wings, pull up and spread my wings
I came from dope in my jeans, I came from dope in my jeans
Bag alert, major bag alert (major)
Bag alert, major bag alert (major)
Bag alert, major bag alert (bag)
Bag alert, major bag alert, yeah (bag)
I might drop a bag on my clothes (yeah, bag)
I might drop a bag on these hoes, yup (bag)
I know them big racks won't fold, yeah
I sold them dime bags at the store, yeah
Bag alert, major bag alert (major)
Bag alert, major bag alert (major)
Bag alert, major bag alert (bag)
Bag alert, major bag alert, yeah (bag)

(Offset!) I pull out a 50 before I begin
Patek Philippe with the snow in the wind
She disrespectful, so I nut on her chin
Then I drop down, so I'm gangsta again
Bag alert, bag alert, bag alert, bag alert
Niggas be copying the swag alert
Add it up, stack it up, add it up, stack it up
I had to cut off the stragglers
Wrist in the back of the truck
Bitch I twist up the bando then hit the horn, bum bum bum
All of my pockets got lumps on lumps
Pull out the stick nigga, bum bum bum bum
She don't want want me but I know what she want
Hold up my bust like I'm proving a point
This llama, muhfucker, 'bout hit like a bald head
You had a big bag but somehow it don't slump
When your life in the hype and the package go down
When you take off the plug and the prices go down
Had to dodge a few obstacles, dodge a few rounds
When you havin' that shit, you can buy you a mount
(Buy you a mount)
Got the Bentley, the Wraith and the Lambo, no mileage
(Bentley, the Wraith and the Lamb)
Now go get the blue cheese, the rackaids, whatever you call it

Plain Patek, plain Jane, fill it with ice (ice)
Save ya check, You don't know the price (no)
Pull up, McLaren with wings, pull up and spread my wings
I came from dope in my jeans, I came from dope in my jeans
Bag alert, major bag alert (major)
Bag alert, major bag alert (major)
Bag alert, major bag alert (bag)
Bag alert, major bag alert (yeah, bag)
I might drop a bag on my clothes, yeah (bag)
I might drop a bag on these hoes, yeah (bag)
I know them big racks won't fold, yeah
I sold them dime bags at the store, yeah
Bag alert, major bag alert (major)

2K13, we came in with fashion first (did it)
Pass the work (pass) then ash the purp (cookie)
I asked to convert (skrt skrt) she flirt, then slurp (slurp)
Say you won't talk major bag alert
Say he got the AK but that's cap alert
For niggas to pop off, that's smack alert
Pull up on you, shoot at your captain first
Price, it wasn't nothin' what the plug say
Tip off some act, it's a holiday (Actavis)
I'ma pull up and exterminate
Let me find out where your momma stay (momma)
Piggy-back come in from L.A
I'ma go Ye with the runway
Major bag alert with the Kim K
Want a big 3000, André
I could throw the money John Elway (which way?)
Two Peak Patek, no Pelé
Shoot out the booth, no shell case
I speak the truth from the membrane
Takeoff!

Plain Patek, plain Jane, fill it with ice
Save ya check, You don't know the price (no)
Pull up, McLaren with wings, pull up and spread my wings
I came from dope in my jeans, I came from dope in my jeans
Bag alert, major bag alert (major)
Bag alert, major bag alert (major)
Bag alert, major bag alert (bag)
Bag alert, major bag alert (yeah, bag)
I might drop a bag on my clothes, yeah (bag)
I might drop a bag on these hoes, yup
I know them big racks won't fold, yeah
I sold them dime bags at the store, yeah
Bag alert, major bag alert (major)
Bag alert, major bag alert (major)
Bag alert, major bag alert (bag)
Bag alert, major bag alert (yeah, bag)

DJ Khaled!
Major bag alert!
Another one"
1649,DJ Khaled;Future;Migos;21 Savage;T.I.,Iced Out My Arms,"All these diamonds on my fingers
(Southside!)
If Young Metro don't trust you, I'm gon' shoot you
We the Best Music!

You can hear my diamonds talkin'
You can, you can
You can hear my diamonds talkin'
You can, you can
You can hear my diamonds talkin'
You can, you can
You can see my diamonds talkin'
You can, you can, you can see
DJ Khaled!

I got Patek on my arms (Phillipe!)
I got Patek on my arms (Phillipe!)
I put Patek on my arms (unique!)
I put Patek on my arms (woo!)
I put Patek on my arms (ah!)
I put Patek on my arms (woo! ice)
I had to ice out my arms (ice, ice)
I done iced out my charms

Bust it down, bust it down, bust it down
This is a hundred Patek, 20 more for baguettes
Boardin' a jet with a quart on my neck
Make her go board a plane with a brick on her breasts (hey!)
I shoulda played for the Mets (Mets)
OG two-tone my Patek (two-tone)
Makin' these bitches obsessed
Makin' these niggas grip TECs (ah)
Flex on my ex (flex)
Like my boy Khaled say, know we the best
She saw the Patek and got undressed for sex ('Tek)
Damn I'm so dranked that I found a T-Rex
Unleashin' the beast and I beat on my chest
Ah, uh, step on the peds (step on the peds)
Patek on my flesh
Lambo wings, fly out the nest
We do not settle for less (who?)
I'm in the ghost with no head (ghost)
I'm thankin' the Lord 'cause I'm blessed
And some of my niggas, they dead (rest in peace)
Pockets on Gotti, we pull out the street in big body
Might pop a wheelie, Kawasaki
We make the profit and cop it, as soon as they drop it
Money fallin' out of my pocket (hey!)

I got Patek on my arms
I got Patek on my arms
I put Patek on my arms
I put Patek on my arms
I put Patek on my arms
I put Patek on my arms
I had to ice out my arms
I done iced out my charms
I had to ice out my arms (Phillipe!)
I had to ice out my arms (Phillipe!)
Niggas gon' watch at the arms (unique!)
I put some ice on my arms (woo!)
I got Patek on my arms (ah!)
I got Patek on my arms (ice)
I had to ice out my arms (ice, ice)
I done iced out my charms

Ice, ice, whoa, whoa
I put VVS' in my Patek, who want static? (21)
Nigga don't touch my watch, it's gon' be tragic
Keep that bratchet on (fire)
Tennis chains and tennis bracelets
Nigga like I play at Wimbledon (21)
Gang gang, bitch, y'all niggas actin' feminine
Gang gang, bitch, we gon' pull up on your Sprinter and (21)
Ice on my neck and on my arm, it's drippin' (ooh, drippin')
Saint Laurent sweater, lil' bitch this ain't no Coogi (yep)
Bitch you shop at JCPenney, you not bad and boujee (21)
Patek drippin', Hublot drippin'
And I got a bust down Rollie, cost 60 (21)
Audemars bust down cost 150 (21)
Hol' up, hol' up, hol' up, hol' up
I got keys, I got keys like Khaled (keys)
My bed Tempur-Pedic, I got an M in the mattress
Lil' bitch

I got Patek on my arms
I got Patek on my arms
I put Patek on my arms
I put Patek on my arms
I put Patek on my arms
I put Patek on my arms
I had to ice out my arms
I done iced out my charms
I had to ice out my arms (Phillipe!)
I had to ice out my arms (Phillipe!)
Niggas gon' watch at the arms (unique!)
I put some ice on my arms (woo!)
I got Patek on my arms (ah!)
I got Patek on my arms (ice)
I had to ice out my arms (ice, ice)
I done iced out my charms

Yeah, yeah
The Patek Phillipe sit right on my wrist
With a super bad bitch eatin' right at Phillipe
Know she fuckin' with a winner
Jewelry lookin' like a slushie fresh up out the blender
Maybe I hit her, maybe I didn't
Even if I did, I don't remember
Been a player since the very beginning
Stones in my charm, never my denim, no
Chain flooded like the livin' room, huh, incredible
Rappin', it was either that or sellin' dope, shit, let the dice roll
Now diamonds all on top of diamonds, huh?
Drippin', let you know I gotta go
I catch you anywhere, you get strong-armed
I'm talkin' upstream on a paddle boat
Okay one car, two shoes
You in hot water like a pack of noodles
Yeah, wife-beater, no tattoos
Like Wu-Tang, my cash rules, yeah
Brand new Richard Mille and it's tourbillion
'Bout to swap the Patek for the Vacheron (switch it!)

I got Patek on my arms
I got Patek on my arms
I put Patek on my arms
I put Patek on my arms
I put Patek on my arms
I put Patek on my arms
I had to ice out my arms
I done iced out my charms
I had to ice out my arms (Phillipe!)
I had to ice out my arms (Phillipe!)
Niggas gon' watch at the arms (unique!)
I put some ice on my arms (woo!)
I got Patek on my arms (ah!)
I got Patek on my arms (ice)
I had to ice out my arms (ice, ice)
I done iced out my charms
I got Patek on my arms
I got Patek on my arms
I had to ice out my arms
I done iced out my charms"
1650,Drake,Signs,"Yeah, yeah, yeah, yeah, yeah
Yeah

Champagne with breakfast while I'm yawning
You can't drink all day if you don't start in the morning
Lord forgive me, I can't take things slowly (No)
I'm goin' on them once I get going (No-no)

She tryna take it all off for me
Tryna stay real close to me
I gotta catch myself
I can't play myself
I need to take it easy
Easy, easy, easy
Easy, easy, easy, easy

Like Lisa
You need a
Money and Visa
And you get what you want
Always from me
I can't say ""No"" when you say ""Please""
I can't say ""No""
How you shine
You need a
Baby with me, uh
And I'm takin' my time
Just wait, don't leave
I can't say ""No"" when you say ""Please""
I can't say ""No""
You wanna drink like Bajan and dance like Trini
Yeah, you want a supermodel pose like mi real friend Winnie
Yeah, vacation's done but I'm not finished, no

Champagne with breakfast while I'm yawning
Can't drink all day if you don't start in the morning
Lord forgive me, I can't take things slowly (No)
I'm goin' on them once I get going (No-no)

She tryna take it all off for me
Tryna stay real close to me
I gotta catch myself
I can't play myself
I need to take it easy
Easy, easy, easy
Easy, easy, easy, easy

I stay to myself
I'll explain myself
I can't play myself
Oh, first night
Holy night
Five in the morning, yeah
And it feels like you're mine
Signs of the times
Oh, what a time
Playin' it right, playin' it perfect
Laughin' it off but I know you're hurtin'
Signs of the times
I say all the time
Taking my time just gets harder to find it
But you're playin' it right, you're playin' me perfect

She tryna take it all off for me
Tryna stay real close to me
I gotta catch myself
I can't play myself
I need to take it easy
Easy, easy, easy
Easy, easy, easy, easy"
1651,French Montana;Swae Lee,Unforgettable,"It's not good enough for me, since I been with you
It's not gonna work for you, nobody can equal me
I'm gonna sip on this drink, when I'm fucked up
I should know how to pick up
I'm gonna catch the rhythm while she push up against me
Oh, was she tipsy
I had enough convo for 24
I peep'd you from across the room
Pretty little body, dancing like GoGo, aye
But you are unforgettable
I need to get you alone
Why not?
A fucking good time, never hurt nobody
I got a little drink but it's not Bacardi
If you loved your girl then I'm so, so sorry
I got to give it to her like we in a marriage
Oh, like we in a hurry
No, no I won't tell nobody
You're on your level too
Tryna do what lovers do

Feelin' like I'm fresh out, Boosie
If they want the drama, got the Uzi
Ship the whole crew to the cruise ship
Doin' shit you don't even see in movies
Ride with me, ride with me, boss
I got a hard head but her ass soft
She want the last name with the ring on it
'Cause I pulled out a million cash, told her plank on it

You are unforgettable
I need get you alone

Now you wanna chose
Just pop the bubbly in the 'cuzi

It's not good enough for me, since I been with you
It's not gonna work for you, nobody can equal me
I'm gonna sip on this drink, when I'm fucked up
I should know how to pick up
I'm gonna catch the rhythm while she push up against me
Oh, was she tipsy
I had enough convo for 24
I peep'd you from across the room
Pretty little body, dancing like GoGo
But you are unforgettable
I need to get you alone
Why not?
A fucking good time, never hurt nobody
I got a little drink but it's not gonna party
If you loved your girl then I'm so, so sorry
I got to give it to her like we in a marriage
Oh, like we in a hurry
No, no I won't tell nobody
You're on your level too
Tryna do what lovers do

Oh oh, You ain't enough for me
Too much for you alone
Baby go and grab some bad bitches, bring 'em home
Know the jet's on me
I'ma curve my best for you
You don't know, so pick up that dress for me
You rest on me
Too much combo 24 hours
When you stand next to 24 karats
She left her man at home
She don't love him no more
I want your mind and your body
Don't mind nobody
So as long you never hurt nobody
Baby girl work your body
Work your body

You are unforgettable
I need get you alone

Now you wanna chose
Just pop the bubbly in the 'cuzi

Right now
Oh, like we in a hurry
No, no I won't tell nobody
You're on your level too
Tryna do what lovers do"
1652,Rothstein,Get Your Shit Together,-1
1653,Desiigner;Gucci Mane,Liife,-1
1654,Calvin Harris;Pharrell Williams;Katy Perry;Big Sean,Feels,"Hey!
Well nothing ever lasts forever, no
One minute you're here and the next you're gone
So I respect you, wanna take it slow
I need a mental receipt to know this moment I owe

Do you mind if I steal a kiss? (Chop, chop)
A little souvenir, can I steal it from you?
To memorize the way you shock me
The way you move it here (Hey)
Just wanna feel it from you (Hey)

Don't be afraid to catch feels
Ride drop top and chase thrills (Hey)
I know you ain't afraid about this (Hey)
Baby, I know you ain't scared to catch feels
Feels with me

I'm your window shopper, sucker for your love, oh
I'm wearing your goggles, virtual reality
It ain't what it cost you, it might be a dollar
As long as it shocks you, memory, electricity

Do you mind if I steal a kiss? (Chop, chop)
A little souvenir, can I steal it from you? (Oh, yeah)
To memorize the way you shock me (Yeah)
The way you move it here (Hey)
Just wanna feel it from you (Hey)

Don't be afraid to catch feels (Ha)
Ride drop top and chase thrills (Oh-oh-oh, oh)
I know you ain't afraid about this (Hey)
Baby, I know you ain't scared to catch feels (Straight up)
Feels with me (Woah)

Goddamn, I know you love to make an entrance
Do you like getting paid or getting paid attention?
You mixed the wrong guys with the right intentions
In the same bed, but it still feel long distance
She's looking for a little more consistency
But when you stop looking you gon' find what's meant to be
And honestly, I'm way too done with the hoes
I cut off all my exes for your x and o's
I feel my old flings was just preparing me
When I say I want you, say it back, parakeet
Fly in first-class through the air, Airbnb
I'm the best you had, you just be comparing me to me
I'ma 'at' this at you, if I put you on my phone
And upload it, it'll get maximum views
I came in through in the clutch with the lipsticks and phones
Wear your fave cologne just to get you alone

Don't be afraid to catch feels
Don't be afraid to catch these feels
Ride drop top and chase thrills (Yeah)
I know you ain't afraid about this (I know)
Baby, I know you ain't scared to catch feels
Woah, woah, woah
Feels with me

Don't be afraid to catch feels (No, no)
Don't be afraid, baby
Ride drop top and chase thrills (Woah, okay)
I know you ain't afraid about this
I know, I know, I know, I know
Baby, I know you ain't scared to catch feels
Feels with me"
1655,Calvin Harris;Future;Khalid,Rollin,"I've been rollin' on the freeway
I've been riding 85
I've been thinking way too much
And I'm way too gone to drive
I got anger in my chest
I got millions on my mind
And you didn't fit the picture
So I guess you weren't the vibe
I've been rollin' on the freeway
I've been riding 85
I've been thinking way too much
And I'm way too gone to drive
I got anger in my chest
I got millions on my mind
And you didn't fit the picture
So I guess you weren't the vibe

L-O-V-E on my right leg, that's Gucci (know what I'm sayin'?)
L-O-V-E on my main ho, that's pucci (get what I'm sayin'?)
Caught a lil' jetlag but I'm golden, damn
We deserve Grammys and some Oscars, damn
They deserve wammys, they imposters
I be rollin' with my project homies, it's a vibe

I just did some pills with the homie, it's a vibe
Bend her over, switch sides, it's a vibe

I come through with strippers and some shottas
I gotta accept that I'm a monster
I pull up in several different options
Not all, but most of 'em came topless

I'll shatter your dreams with this cream I make
Gotta be on codeine to think of shit I say
I can't feel my toes and ain't gon' fold up
I was in the parkin' lot when I rolled up

I've been rollin' on the freeway
I've been riding 85
I've been thinking way too much
And I'm way too gone to drive
I got anger in my chest
I got millions on my mind
And you didn't fit the picture
So I guess you weren't the vibe
I've been rollin' on the freeway
I've been riding 85

I've been thinking way too much
And I'm way too gone to drive
I got anger in my chest
I got millions on my mind
And you didn't fit the picture
So I guess you weren't the vibe

Pluto

Gotta dig what I'm sayin', Chanel draped on me, baby
Gotta dig what I'm sayin', she look like she's sponsored by Mercedes
Dig what I'm sayin', this cree cologne is on me, baby (you dig?)
Dig what I'm sayin'? I'm goin' hard (hard, yeah)
I pop up bubbly in your memory
You should be glad I'm showin' you sympathy (show you sympathy)
I gave you, took you up out the gutter (out the gutter)
Ever let you go, you gon' suffer (you gon' suffer from it)

I come through with strippers and some shottas
I gotta accept that I'm a monster
I pull up in several different options
Not all, but most of 'em came topless
I'll shatter your dreams with this cream I make
Gotta be on codeine to think of shit I say
I can't feel my toes and ain't gon' fold up
I was in the parkin' lot when I rolled up

Yeah, L.O.V.E. on my right leg
Nah Hendrix overload, dig what I'm sayin'?
I feel like I should be giving up
You can't leave this, it's too much
But I'm tired of you leading me on, oh no
I don't like where this shit is going
You heart is stuck in all your apologies
Gave you my all but you went off on me
Keep your love, it doesn't feel the same
I hope it hurts you when you're hearin' my name"
1656,Calvin Harris;Frank Ocean;Migos,Slide,"I might
Empty my bank account
And buy that boy with a pipe
Buy that boy with a pipe
I might, I might
Empty my bank account
And buy that boy with a pipe
Buy that boy with a pipe
I might

Do you slide on all your nights like this?
Do you try on all your nights like this? (I might)
Put some spotlight on the slide
Whatever comes, comes through clear
Do you slide on all your nights like this?
Do you try on all your nights like this? (I might)
Put some spotlight on the side
And whatever comes, comes through clear

All this jewelry ain't no use when it's this dark
It's my favorite part, we see the lights, they got so far
It went too fast, we couldn't reach it with our arms
Wrist on a wrist, a link of charms, yeah
Laying, we're still a link apart
It's like we could die here all young
Like we could dye hair all blonde
If we could see in twenty twin
Twice we could see it 'til the end

Put that spotlight on her face (spotlight)
Put that spotlight on her face (ah, yeah)
We gon' pipe up and turn up (pipe up)
We gon' light up and burn up (burn up)
Mama too hot like a (like what?)
Mama too hot like a furnace (furnace)
I got a hundred G's in my Goyard (G's)
My diamonds gon' shine when the lights dark (shine)
You and I take a ride down the boulevard (yeah)
And your friends really wanna break us apart
Good lord

(Offset!) Good gracious
Starin' at my diamonds while I'm hoppin' out a spaceship
Need your information, take vacation to Malaysia
You my baby, the paparazzi flashin' crazy
She swallowed the bottle
While I sit back and smoke gelato
Walk in my mansion, twenty thousand painting, Picasso
Bitches be dippin', dabbin' with niggas like a nacho
Took off her panties, diamonds dancin' like Rick Riccardo
She havin' it
When they call her workin' on The Bachelor
I know you got a past, I got a past, that's in the back of us
Average, I'ma make a million on the average
I'm ridin' with no brain, bitch, I'm out of it

Do you slide on all your nights like this?
Do you try on all your nights like this? (I might)
Put some spotlight on the slide
Whatever comes, comes through clear
Do you slide on all your nights like this?
Do you try on all your nights like this?
Put some spotlight on the side
And whatever comes, comes through clear (I might)

I might empty my bank account (ooh)
And buy that boy with a pipe (ooh, yeah)
Buy that boy with a pipe
I might, I might (slide)
Empty my bank account (ooh, slide)
And buy that boy with a pipe (slide, yeah)
(Do you slide on all your nights like this?)
Buy that boy with a pipe
I might"
1657,Ro Ransom;Jazz Cartier,Prettiest (feat. Jazz Cartier),-1
