,Artist,Song,lyrics
1559,Taylor Swift,Bad Blood,"'Cause baby now we've got bad blood
You know it used to be mad love
So take a look at what you've done
'Cause baby now we've got bad blood, hey

Now we got problems
And I don't think we can solve 'em
You made a really deep cut
And baby, now we got bad blood, hey

Did you have to do this?
I was thinking that you could be trusted
Did you have to ruin
What was shining? Now it's all rusted

Did you have to hit me?
where I'm weak, baby, I couldn't breathe
And rub it in so deep
Salt in the wound like you're laughing right at me

Oh, it's so sad to
Think about the good times
You and I

'Cause baby, now we got bad blood
You know it used to be mad love
So take a look at what you've done
'Cause baby, now we got bad blood, hey

Now we got problems
And I don't think we can solve 'em
You made a really deep cut
And baby, now we got bad blood, hey

Did you think we'd be fine?
Still got scars on my back from your knife
So don't think it's in the past
These kind of wounds, they last and they last

Now did you think it all through?
All these things will catch up to you
And time can heal but this won't
So if you're coming my way, just don't

Oh, it's so sad to
Think about the good times
You and I

'Cause baby, now we got bad blood
You know it used to be mad love
So take a look at what you've done
'Cause baby, now we got bad blood, hey

Now we got problems
And I don't think we can solve 'em
You made a really deep cut
And baby, now we got bad blood, hey

Band-aids don't fix bullet holes
You say sorry just for show
You live like that, you live with ghosts
Band-aids don't fix bullet holes
You say sorry just for show
You live like that, you live with ghosts

Mmm, if you love like that blood runs cold

'Cause baby, now we got bad blood
You know it used to be mad love
So take a look at what you've done
'Cause baby, now we got bad blood, hey

Now we got problems
And I don't think we can solve 'em
You made a really deep cut
And baby, now we got bad blood, hey

'Cause baby, now we got bad blood
You know it used to be mad love
So take a look at what you've done
'Cause baby, now we got bad blood, hey

Now we got problems
And I don't think we can solve 'em
You made a really deep cut
And baby, now we got bad blood, hey"
1560,Taylor Swift,You Belong With Me,"You're on the phone with your girlfriend, she's upset
She's going off about something that you said
'Cause she doesn't get your humor
Like I do

I'm in my room, it's a typical Tuesday night
I'm listenin' to the kind of music she doesn't like
And she'll never know your story
Like I do

But she wears short skirts, I wear t-shirts
She's cheer captain and I'm on the bleachers
Dreamin' 'bout the day when you wake up and find
That what you're looking for has been here the whole time

If you could see that I'm the one who understands you
Been here all along, so why can't you see
You belong with me?
You belong with me

Walkin' the streets with you and your worn out jeans
I can't help thinkin' this is how it ought to be
Laughin' on a park bench, thinkin' to myself
Hey, isn't this easy?

And you've got a smile that could light up this whole town
I haven't seen it in a while since she brought you down
You say you're fine, I know you better than that
Hey, what ya doin' with a girl like that?

She wears high heels, I wear sneakers
She's cheer captain and I'm on the bleachers
Dreamin' 'bout the day when you wake up and find
That what you're lookin' for has been here the whole time

If you could see that I'm the one who understands you
Been here all along, so why can't you
See
You belong with me?

Standin' by you, waitin' at your back door
All this time, how could you not know
Baby, you belong with me
You belong with me

Oh I remember you, drivin' to my house in the middle of the night
I'm the one who makes you laugh, when you know you're 'bout to cry
I know your favorite songs, and you tell me 'bout your dreams
Think I know where you belong, think I know it's with me

Can't you see that I'm the one who understands you?
Been here all along, so why can't you
See
You belong with me?

Standin' by you, waitin' at your back door
All this time, how could you not know
Baby
You belong with me, you belong with me

You belong with me, have you ever thought, just maybe
You belong with me, you belong with me"
1561,Plain White T's,Hey There Delilah,-1
1562,Taylor Swift,Blank Space,"Nice to meet you, where you been?
I could show you incredible things
Magic, madness, heaven, sins
Saw you there and I thought

""Oh my God, look at that face!""
You look like my next mistake
Love's a game, wanna play?

New money, suit and tie
I can read you like a magazine
Ain't it funny, rumors fly
And I know you heard about me

So hey, let's be friends
I'm dying to see how this one ends
Grab your passport and my hand
I can make the bad guys good for a weekend

So it's gonna be forever
Or it's gonna go down in flames
You can tell me when it's over (mmm)
If the high was worth the pain

Got a long list of ex-lovers
They'll tell you I'm insane
'Cause you know I love the players
And you love the game

'Cause we're young and we're reckless
We'll take this way too far
It'll leave you breathless (mmm)
Or with a nasty scar

Got a long list of ex-lovers
They'll tell you I'm insane
But I got a blank space, baby
And I'll write your name

Cherry lips, crystal skies
I could show you incredible things
Stolen kisses, pretty lies
You're the king, baby, I'm your queen

Find out what you want
Be that girl for a month
Wait, the worst is yet to come
Oh no

Screaming, crying, perfect storms
I can make all the tables turn
Rose garden filled with thorns
Keep you second-guessing like

""Oh my God, who is she?""
I get drunk on jealousy
But you'll come back each time you leave
'Cause darling, I'm a nightmare dressed like a daydream

So it's gonna be forever
Or it's gonna go down in flames
You can tell me when it's over (mmm)
If the high was worth the pain

Got a long list of ex-lovers
They'll tell you I'm insane
'Cause you know I love the players
And you love the game

'Cause we're young and we're reckless (oh)
We'll take this way too far
It'll leave you breathless (mmm)
Or with a nasty scar

Got a long list of ex-lovers
They'll tell you I'm insane
But I got a blank space, baby
And I'll write your name

Boys only want love if it's torture
Don't say I didn't, say I didn't warn ya
Boys only want love if it's torture
Don't say I didn't, say I didn't warn ya

So it's gonna be forever
Or it's gonna go down in flames
You can tell me when it's over (over)
If the high was worth the pain

Got a long list of ex-lovers
They'll tell you I'm insane
'Cause you know I love the players
And you love the game

'Cause we're young and we're reckless
We'll take this way too far (ooh)
It'll leave you breathless (mmm)
Or with a nasty scar

Got a long list of ex-lovers
They'll tell you I'm insane
But I got a blank space, baby
And I'll write your name"
1563,Taylor Swift,The Story Of Us,"I used to think one day we'd tell the story of us
How we met and the sparks flew instantly
And people would say, ""They're the lucky ones""
I used to know my place was the spot next to you
Now I'm searching the room for an empty seat
'Cause lately I don't even know what page you're on

Oh, a simple complication, 
Miscommunications lead to fallout
So many things that I wish you knew
So many walls up, I can't break through

Now I'm standing alone in a crowded room
And we're not speaking
And I'm dying to know, is it killing you
Like it's killing me, yeah
I don't know what to say
Since the twist of fate
When it all broke down
And the story of us
Looks a lot like a tragedy now

Next chapter!

How'd we end up this way?
See me nervously pulling at my clothes and trying to look busy
And you're doing your best to avoid me
I'm starting to think one day I'll tell the story of us
How I was losing my mind when I saw you here
But you held your pride, like you should've held me

Oh, I'm scared to see the ending 
Why are we pretending this is nothing?
I'd tell you I miss you but I don't know how
I've never heard silence quite this loud

Now I'm standing alone in a crowded room
And we're not speaking
And I'm dying to know, is it killing you
Like it's killing me, yeah
I don't know what to say
Since the twist of fate
When it all broke down
And the story of us
Looks a lot like a tragedy now

This is looking like a contest
Of who can act like they care less
But I liked it better when you were on my side
The battle's in your hands now
But I would lay my armor down
If you say you'd rather love than fight

So many things that you wish I knew
But the story of us might be ending soon

Now I'm standing alone in a crowded room
And we're not speaking
And I'm dying to know, is it killing you
Like it's killing me, yeah
But I don't know what to say
Since the twist of fate
When it all broke down
And the story of us
Looks a lot like a tragedy now, now, now

And we're not speaking
And I'm dying to know, is it killing you
Like it's killing me, yeah
I don't know what to say
Since the twist of fate
'Cause we're going down
And the story of us
Looks a lot like a tragedy now

The end."
1564,Taylor Swift,You Belong With Me,"You're on the phone with your girlfriend, she's upset
She's going off about something that you said
'Cause she doesn't get your humor
Like I do

I'm in my room, it's a typical Tuesday night
I'm listenin' to the kind of music she doesn't like
And she'll never know your story
Like I do

But she wears short skirts, I wear t-shirts
She's cheer captain and I'm on the bleachers
Dreamin' 'bout the day when you wake up and find
That what you're looking for has been here the whole time

If you could see that I'm the one who understands you
Been here all along, so why can't you see
You belong with me?
You belong with me

Walkin' the streets with you and your worn out jeans
I can't help thinkin' this is how it ought to be
Laughin' on a park bench, thinkin' to myself
Hey, isn't this easy?

And you've got a smile that could light up this whole town
I haven't seen it in a while since she brought you down
You say you're fine, I know you better than that
Hey, what ya doin' with a girl like that?

She wears high heels, I wear sneakers
She's cheer captain and I'm on the bleachers
Dreamin' 'bout the day when you wake up and find
That what you're lookin' for has been here the whole time

If you could see that I'm the one who understands you
Been here all along, so why can't you
See
You belong with me?

Standin' by you, waitin' at your back door
All this time, how could you not know
Baby, you belong with me
You belong with me

Oh I remember you, drivin' to my house in the middle of the night
I'm the one who makes you laugh, when you know you're 'bout to cry
I know your favorite songs, and you tell me 'bout your dreams
Think I know where you belong, think I know it's with me

Can't you see that I'm the one who understands you?
Been here all along, so why can't you
See
You belong with me?

Standin' by you, waitin' at your back door
All this time, how could you not know
Baby
You belong with me, you belong with me

You belong with me, have you ever thought, just maybe
You belong with me, you belong with me"
1565,James Carter;Ilira,Lost Without You (feat. Ilira),-1
1566,Cher,Believe,"(After love, after love, after love, after love
After love, after love, after love, after love
After love, after love, after love, after love
After love)

No matter how hard I try
You keep pushing me aside
And I can't break through
There's no talking to you

It's so sad that you're leaving
It takes time to believe it
But after all is said and done
You're gonna be the lonely one, oh

Do you believe in life after love? (After love, after love, after love)
I can feel something inside me say
I really don't think you're strong enough, no

Do you believe in life after love? (After love, after love, after love)
I can feel something inside me say
I really don't think you're strong enough, no

What am I supposed to do?
Sit around and wait for you
Well, I can't do that
And there's no turning back

I need time to move on
I need a love to feel strong
'Cause I've had time to think it through
And maybe I'm too good for you, oh

Do you believe in life after love? (After love, after love, after love)
I can feel something inside me say
I really don't think you're strong enough, no

Do you believe in life after love? (After love, after love, after love)
I can feel something inside me say
I really don't think you're strong enough, no

Well, I know that I'll get through this
'Cause I know that I am strong

And I don't need you anymore
Oh, I don't need you anymore
Oh, I don't need you anymore
No, I don't need you anymore

Do you believe in life after love? (After love, after love, after love)
I can feel something inside me say
I really don't think you're strong enough, no

Do you believe in life after love? (After love, after love, after love)
I can feel something inside me say
I really don't think you're strong enough, no

Do you believe in life after love? (After love, after love, after love)
I can feel something inside me say
I really don't think you're strong enough, no

Do you believe in life after love? (After love, after love, after love)
I can feel something inside me say
I really don't think you're strong enough, no"
1567,Sam Smith,Too Good At Goodbyes - Edit,-1
1568,Khalid,Location,"Send me your location, let's
Focus on communicating
'Cause I just need the time and place to come through (place to come through)
Send me your location
Let's ride the vibrations
I don't need nothing else but you

At times I wonder why I fool with you
But this is new to me, this is new to you
Initially, I didn't wanna fall for you
Gather my attention it was all for you, so don't
Take advantage, don't leave my heart damaged
To understand that things go a little bit better when you plan it... oh

Send me your location, let's
Focus on communicating
'Cause I just need the time and place to come through (place to come through)
Send me your location
Let's ride the vibrations
I don't need nothing else but you

I don't wanna fall in love off of subtweets, so
Let's get personal
I got a lot of cool spots that we can go
Tell me what's the move and I got you
I'm only acting like this 'cause I like you
Just give me the vibe to slide then
Oh, I might make you mine by the night, and

Send me your location, let's
Focus on communicating
'Cause I just need the time and place to come through (place to come through)
Send me your location
Let's ride the vibrations
I don't need nothing else but you

Ride, ride, ride, come and vibe with me tonight
I don't need nothing else but you
(I don't need nothing else but you)
Ride, ride, ride, come and vibe with me tonight
I don't need nothing else but you
Nothing else but you
Do, do, do, do, do, do
Oh, oh, mmm, mmm, mmm, mmm
Oh, oh, oh
Oh, oh, oh, mmm, mmm, mmm
Do, do, do, do, do, do, do
Do, do, do, do, do, do, do
I don't need nothing else but you"
1569,Khalid,Another Sad Love Song,"I'm not the best at showing my emotions
You cut me deep and you left me wide open
I fought the demons that lie in between us
They'd think we're perfect if they'd ever seen us, but
I guess this sounds like another sad love song
I can't get over how it all went wrong
But, I let the words come together
Then, maybe I'll feel better
Bridges they are burning
Lover, I am worried
Tables they are turning
Lover, I am hurting
Burning burning burning, dadadadada
Turning turning turning turning, dadadadada
Burning burning burning, dadadadada
Turning turning turning turning, dadadadada
I took the time to think of what you said
You were tap-dancing in my head
I must be honest, I have a lot of pride
But I'm broken inside
I guess this sounds like another sad love song
I can't get over how it all went wrong
But, I let the words come together
Then, maybe I'll feel better
Bridges they are burning
Lover, I am worried
Tables they are turning
Lover, I am hurting
Bridges they are burning
Lover, I am worried
Tables they are turning
Lover, I am hurting
Burning burning burning, dadadadada
Turning turning turning turning, dadadadada
Burning burning burning, dadadadada
Turning turning turning turning, dadadadada
Burning burning burning, dadadadada
Turning turning turning turning, dadadadada
Burning burning burning, dadadadada
Turning turning turning turning, dadadadada
Bridges they are burning
Lover, I am worried
Tables they are turning
Lover, I am hurting
Bridges they are burning
Lover, I am worried
Tables they are turning
Lover, I am hurting
Emd"
1570,Zara Larsson,I Can't Fall in Love Without You,"I feel so happy
Happy that I'm free
And I can see things
Things I couldn't see

I can be out every night
(Yeah, yeah, yeah)
No one else holding me down
(Yeah, yeah, yeah)
I can do just what I like
(Yeah, yeah, yeah)

But I can't fall in love without you
I can't fall in love without you
I can't fall in love without you
I can't fall in love without you
Please don't fall in love without me

I hope you're sorry
Can't find the words to say
Hope you're always worried
Worrying 'bout me

Don't you think I give a fuck?
(Yeah, yeah, yeah)
Give a fuck 'bout who you fuck?
(Yeah, yeah, yeah)
But I hope you can get it up
(Yeah, yeah, yeah)

'Cause I can't fall in love without you
I can't fall in love without you
I can't fall in love without you
I can't fall in love without you
Please don't fall in love without me

I can't fall in love without you
I can't fall in love without you
So please don't fall in love without me"
1571,Lady Antebellum,Need You Now,"Picture perfect memories scattered all around the floor
Reachin' for the phone, 'cause I can't fight it any more
And I wonder if I ever cross your mind
For me, it happens all the time

It's a quarter after one, I'm all alone and I need you now
Said I wouldn't call, but I've lost all control and I need you now
And I don't know how I can do without, I just need you now

Another shot o' whiskey, can't stop lookin' at the door
Wishing you'd come sweepin' in the way you did before
And I wonder if I ever cross your mind
For me, it happens all the time

It's a quarter after one, I'm a little drunk and I need you now
Said I wouldn't call, but I've lost all control and I need you now 
And I don't know how I can do without; I just need you now

Whoa-oh-whoa
Guess I'd rather hurt than feel nothin' at all

It's a quarter after one, I'm all alone and I need you now
And I said I wouldn't call, but I'm a little drunk and I need you now
And I don't know how I can do without, I just need you now
I just need you now

Oh, baby, I need you now"
1572,James Vincent McMorrow,Higher Love,"Think about it, there must be higher love
Down in the heart or hidden in the stars above
Without it, life is wasted time
Look inside your heart, I'll look inside mine

Things look so bad everywhere
In this whole world, what is fair?
We walk blind and we try to see
Falling behind in what could be

Bring me a higher love
Bring me a higher love
Bring me a higher love
Where's this higher love I've been thinking of?

Worlds are turning and we're just hanging on
Facing our fear, standing out there alone
Oh, a yearning and it's real for me
There must be someone who's feeling for me

Things look so bad everywhere
In this whole world, what is fair?
We walk blind and we try to see
Falling behind in what could be

Bring me a higher love
Bring me a higher love
Bring me a higher love
Where's this higher love I've been thinking of?

I will wait for it
I'm not too late for it
Until then, I'll sing my song
To cheer the night along

I could light the night up with my soul on fire
I could make the sun shine from pure desire
Let me feel the love come over me
Let me feel how strong it can be

Bring me a higher love
Bring me a higher love, oh
Bring me a higher love
I could rise above for this higher love"
1573,Jamie Lawson,Wasn't Expecting That,"It was only a smile
But my heart it went wild
I wasn't expecting that

Just a delicate kiss
Anyone could've missed
I wasn't expecting that

Did I misread the sign?
Your hand slipped into mine
I wasn't expecting that

You spent the night in my bed
You woke up and you said,
""Well, I wasn't expecting that""

I thought love wasn't meant to last
I thought you were just passing through
If I ever get the nerve to ask
What did I get right to deserve somebody like you?

I wasn't expecting that
It was only a word
It was almost misheard
I wasn't expecting that
But it came without fear
A month turned into a year
I wasn't expecting that

I thought love wasn't meant to last
Honey I thought you were just passing through
If I ever get the nerve to ask
What did I get right to deserve somebody like you?
I wasn't expecting that

Oh and isn't it strange
How a life can be changed
In the flicker of the sweetest smile
We were married in spring
You know I wouldn't change a thing
Without that innocent kiss
What a life I'd have missed

If you'd not took a chance
On a little romance
When I wasn't expecting that
Time doesn't take long
Three kids up and gone
And I wasn't expecting that
And when the nurses they came
Said its come back again
I wasn't expecting that
Then you closed your eyes
You took my heart by surprise
I wasn't expecting that"
1574,Ron Pope,A Drop In The Ocean,"A drop in the ocean,
A change in the weather,
I was praying that you and me might end up together.
It's like wishing for rain as I stand in the desert,
But I'm holding you closer than most,
'Cause you are my heaven.

I don't wanna waste the weekend,
If you don't love me, pretend
A few more hours, then it's time to go.
And as my train rolls down the East coast,
I wonder how you keep warm.
It's too late to cry, too broken to move on.

Still I can't let you be,
Most nights I hardly sleep.
Don't take what you don't need, from me.

Just a drop in the ocean,
A change in the weather,
I was praying that you and me might end up together.
It's like wishing for rain as I stand in the desert,
But I'm holding you closer than most,
'Cause you are my heaven.

Misplaced trust and old friends,
Never counting regrets,
By the grace of God, I do not rest at all.
And New England as the leaves change;
The last excuse that I'll claim,
I was a boy who loved a woman like a little girl.

Still I can't let you be,
Most nights I hardly sleep,
Don't take what you don't need, from me.

A drop in the ocean,
A change in the weather,
I was praying that you and me might end up together.
It's like wishing for rain as I stand in the desert,
But I'm holding you closer than most,
'Cause you are my

Heaven doesn't seem far away anymore no, no
Heaven doesn't seem far away.
Heaven doesn't seem far away anymore no, no
Heaven doesn't seem far away.

Aooo
Aooo

A drop in the ocean,
A change in the weather,
I was praying that you and me might end up together.
It's like wishing for rain as I stand in the desert,
But I'm holding you closer than most,
'Cause you are my heaven.
You are my heaven"
1575,Ed Sheeran,Supermarket Flowers,"I took the supermarket flowers from the window sill
I threw the day old tea from the cup
Packed up the photo album Matthew had made
Memories of a life that's been loved
Took the get well soon cards and stuffed animals
Poured the old ginger beer down the sink
Dad always told me, ""Don't you cry when you're down""
But mum, there's a tear every time that I blink

Oh, I'm in pieces, it's tearing me up, but I know
A heart that's broke is a heart that's been loved

So I'll sing Hallelujah
You were an angel in the shape of my mum
When I fell down, you'd be there holding me up
Spread your wings as you go
When God takes you back he'll say, ""Hallelujah
You're home""

I fluffed the pillows, made the beds, stacked the chairs up
Folded your nightgowns neatly in a case
John said he'd drive then put his hand on my cheek
And wiped a tear from the side of my face

And I hope that I see the world as you did 'cause I know
A life with love is a life that's been lived

So I'll sing Hallelujah
You were an angel in the shape of my mum
When I fell down you'd be there holding me up
Spread your wings as you go
When God takes you back he'll say, ""Hallelujah
You're home""

Hallelujah
You were an angel in the shape of my mum
You got to see the person I have become
Spread your wings and I know
That when God took you back he said, ""Hallelujah
You're home"""
1576,Rihanna,Take A Bow - Main,"Oh, how 'bout a round of applause?
Yeah, standin' ovation
Ooh, oh yeah, yeah yeah yeah

You look so dumb right now
Standin' outside my house
Tryin' to apologize
You're so ugly when you cry
Please, just cut it out

Don't tell me you're sorry 'cause you're not
Baby when I know you're only sorry you got caught

But you put on quite a show (ooh oh)
Really had me going
But now it's time to go (ooh oh)
Curtains finally closing

That was quite a show (ooh oh)
Very entertaining
But it's over now (but it's over now)
Go on and take a bow, uh oh oh

Grab your clothes and get gone (get gone)
Ya better hurry up before the sprinklers come on (come on)
Talkin' 'bout, ""Girl I love you, you're the one.""
This just looks like a rerun
Please, what else is on?

And don't tell me you're sorry 'cause you're not (mmm)
Baby when I know you're only sorry you got caught (mmm)

But you put on quite a show (ooh oh)
Really had me going
But now it's time to go (ooh oh)
Curtains finally closing

That was quite a show (ooh oh)
Very entertaining
But it's over now (but it's over now)
Go on and take a bow

Oh, and the award for the best liar goes to you
(Goes to you)
For making me believe that you could be faithful to me
Let's hear your speech out

How 'bout a round of applause?
A standin' ovation

But you put on quite a show (ooh oh)
Really had me going
Now it's time to go (ooh oh)
Curtains finally closing

That was quite a show (ooh oh)
Very entertaining
But it's over now (but it's over now)
Go on and take a bow

But it's over now..."
1577,The Fray,How to Save a Life,"Step one: you say, ""We need to talk""
He walks, you say, ""Sit down, it's just a talk""
He smiles politely back at you
You stare politely right on through

Some sort of window to your right
As he goes left and you stay right
Between the lines of fear and blame
You begin to wonder why you came

Where did I go wrong? I lost a friend
Somewhere along in the bitterness
And I would have stayed up with you all night
Had I known how to save a life

Let him know that you know best
'Cause after all you do know best
Try to slip past his defense
Without granting innocence

Lay down a list of what is wrong
The things you've told him all along
And pray to God he hears you
And pray to God he hears you

Where did I go wrong? I lost a friend
Somewhere along in the bitterness
And I would have stayed up with you all night
Had I known how to save a life

As he begins to raise his voice
You lower yours and grant him one last choice
Drive until you lose the road
Or brake with the ones you've followed

He will do one of two things
He will admit to everything
Or he'll say he's just not the same
And you'll begin to wonder why you came

Where did I go wrong? I lost a friend
Somewhere along in the bitterness
And I would have stayed up with you all night
Had I known how to save a life

Where did I go wrong? I lost a friend
Somewhere along in the bitterness
And I would have stayed up with you all night
Had I known how to save a life

How to save a life
How to save a life

Where did I go wrong? I lost a friend
Somewhere along in the bitterness
And I would have stayed up with you all night
Had I known how to save a life

Where did I go wrong? I lost a friend
Somewhere along in the bitterness
And I would have stayed up with you all night
Had I known how to save a life

How to save a life
How to save a life"
1578,Ruth B.,Lost Boy,"There was a time when I was alone
Nowhere to go and no place to call home
My only friend was the man in the moon
And even sometimes he would go away, too

Then one night, as I closed my eyes
I saw a shadow flying high
He came to me with the sweetest smile
Told me he wanted to talk for awhile

He said, ""Peter Pan, that's what they call me
I promise that you'll never be lonely.""
And ever since that day

I am a lost boy from Neverland
Usually hanging out with Peter Pan
And when we're bored we play in the woods
Always on the run from Captain Hook

""Run, run, lost boy."" they say to me
""Away from all of reality.""

Neverland is home to lost boys like me
And lost boys like me are free

He sprinkled me in pixie dust and told me to believe
Believe in him and believe in me
Together we will fly away in a cloud of green
To your beautiful destiny

As we soared above the town that never loved me
I realized I finally had a family
Soon enough we reached Neverland
Peacefully my feet hit the sand
And ever since that day

I am a lost boy from Neverland
Usually hanging out with Peter Pan
And when we're bored we play in the woods
Always on the run from Captain Hook

""Run, run, lost boy."" they say to me
""Away from all of reality.""

Neverland is home to lost boys like me
And lost boys like me are free

Peter Pan, Tinker Bell, Wendy Darling
Even Captain Hook
You are my perfect story book
Neverland, I love you so
You are now my home sweet home
Forever a lost boy at last

Peter Pan, Tinker Bell, Wendy Darling
Even Captain Hook
You are my perfect story book
Neverland, I love you so
You are now my home sweet home
Forever a lost boy at last
And for always I will say

I am a lost boy from Neverland
Usually hanging out with Peter Pan
And when we're bored we play in the woods
Always on the run from Captain Hook

""Run, run, lost boy."" they say to me
""Away from all of reality.""

Neverland is home to lost boys like me
And lost boys like me are free
Neverland is home to lost boys like me
And lost boys like me are free"
1579,FO&O,Hurt Like We Did,-1
1580,Olly Murs;Demi Lovato,Up,"Olly Murs
I drew a broken heart
Right on your window pane
Waited for your reply
Here in the pouring rain
Just breathe against the glass
Leave me some kind of sign
I know the hurt won't pass, yeah
Just tell me it's not the end of the line
Just tell me it's not the end of the line

Demi Lovato
I never meant to break your heart
Now I won't let this plane go down
I never meant to make you cry
I'll do what it takes to make this fly
Oh, you gotta hold on
Hold on to what you're feeling
That feeling is the best thing
The best thing, all right
I'm gonna place my bet on us
I know this love is heading in the same direction
That's up

Olly Murs
You drew a question mark
But you know what I want
I wanna turn that clock, yeah
Right back to where it was
Olly Murs and Demi Lovato
So let's build a brigde, yeah
From your side to mine
I'll be the one to cross over
Just tell me it's not the end of the line
Just tell me it's not the end of the line

Demi Lovato
I never meant to break your heart
Now I won't let this plane go down
I never meant to make you cry
I'll do what it takes to make this fly
Oh, you gotta hold on
Hold on to what you're feeling
That feeling is the best thing
The best thing, all right
I'm gonna place my bet on us
I know this love is heading in the same direction
That's up

Olly Murs
Girl, I know we could climb back to where we were then
Feel it here in my heart, put my heart in your head
Olly Murs and Demi Lovato
Well, I hope and I pray that you do understand
If you did all you have to say is
Yeah Yeah Yeah
Yeah Yeah Yeah
Yeah Yeah Yeah
I'm waiting for ya
Yeah Yeah Yeah
Yeah Yeah Yeah
Yeah Yeah Yeah

Demi Lovato
I never meant to break your heart (C'mon)
Now I won't let this plane go down
I never meant to make you cry
I'll do what it takes to make this fly
Olly Murs
Oh, you gotta hold on
Hold on to what you're feeling
That feeling is the best thing
The best thing, all right
Demi Lovato
I'm gonna place my bet on us
I know this love is heading in the same direction
That's up"
1581,Bruno Mars,Talking To The Moon,"I know you're somewhere out there
Somewhere far away
I want you back
I want you back
My neighbors think I'm crazy
But they don't understand
You're all I had
You're all I had

At night when the stars light up my room
I sit by myself talking to the moon.
Trying to get to you
In hopes you're on the other side talking to me too.
Or am I a fool who sits alone talking to the moon?

Oh oh oh

I'm feeling like I'm famous
The talk of the town
They say I've gone mad
Yeah, I've gone mad
But they don't know what I know
'Cause when the sun goes down
Someone's talking back
Yeah, they're talking back
Oh

At night when the stars light up my room
I sit by myself talking to the moon.
Trying to get to you
In hopes you're on the other side talking to me too.
Or am I a fool who sits alone talking to the moon?

Ah, ah, ah
Do you ever hear me calling?
(Ah, ah, ah)
Oh oh oh oh oh
'Cause every night I'm talking to the moon

Still trying to get to you
In hopes you're on the other side talking to me too
Or am I a fool who sits alone talking to the moon?

Oh oh oh

I know you're somewhere out there
Somewhere far away"
1582,Dua Lipa,New Rules,"(One, one, one...)

Talkin' in my sleep at night
Makin' myself crazy
(Out of my mind, out of my mind)
Wrote it down and read it out
Hopin' it would save me
(Too many times, too many times)

My love
He makes me feel like nobody else
Nobody else
But my love
He doesn't love me, so I tell myself
I tell myself

One, don't pick up the phone
You know he's only calling 'cause he's drunk and alone
Two, don't let him in
You'll have to kick him out again
Three, don't be his friend
You know you're gonna wake up in his bed in the mornin'
And if you're under him, you ain't gettin' over him

I got new rules, I count 'em
I got new rules, I count 'em
I gotta tell them to myself
I got new rules, I count 'em
I gotta tell them to myself

I keep pushin' forwards
But he keeps pullin' me backwards
(Nowhere to turn, no way)
(Nowhere to turn, no)
Now I'm standin' back from it
I finally see the pattern
(I never learn, I never learn)

But my love
He doesn't love me, so I tell myself
I tell myself
I do, I do, I do

One, don't pick up the phone
You know he's only calling 'cause he's drunk and alone
Two, don't let him in
You'll have to kick him out again
Three, don't be his friend
You know you're gonna wake up in his bed in the mornin'
And if you're under him, you ain't gettin' over him

I got new rules, I count 'em
I got new rules, I count 'em
I gotta tell them to myself
I got new rules, I count 'em
I gotta tell them to myself

Practice makes perfect
I'm still tryna learn it by heart
(I got new rules, I count 'em)
Eat, sleep, and breathe it
Rehearse and repeat it
'Cause I
(I got new, I got new, I got new...)

One, don't pick up the phone
You know he's only calling 'cause he's drunk and alone
Two, don't let him in
You'll have to kick him out again
Three, don't be his friend
You know you're gonna wake up in his bed in the mornin'
And if you're under him, you ain't gettin' over him

I've got new rules, I count 'em
I've got new rules, I count 'em
(Oh, whoa-oh)
I've gotta tell them to myself
I've got new rules, I count 'em
(Baby, you know I count 'em)
I've gotta tell them to myself

Don't let him in, don't let him in
(Don't, don't, don't, don't)
Don't be his friend, don't be his friend
(Don't, don't, don't, don't)
Don't let him in, don't let him in
(Don't, don't, don't, don't)
Don't be his friend, don't be his friend
(Don't, don't, don't, don't)
You're gettin' over him"
1583,James Blunt,Goodbye My Lover,"Did I disappoint you or let you down?
Should I be feeling guilty or let the judges frown?
'Cause I saw the end, before we'd begun
Yes, I saw you were blinded and I knew I had won

So I took what's mine by eternal right
Took your soul out into the night
It may be over but it won't stop there
I am here for you, if you'd only care

You touched my heart, you touched my soul
You changed my life and all my goals
And love is blind, but that I knew when
My heart was blinded by you

I've kissed your lips and held your head
Shared your dreams and shared your bed
I know you well, I know your smell
I've been addicted to you

Goodbye my lover
Goodbye my friend
You have been the one
You have been the one for me

Goodbye my lover
Goodbye my friend
You have been the one
You have been the one for me

I am a dreamer and when I wake
You can't break my spirit, it's my dreams you take
And as you move on, remember me
Remember us and all we used to be

I've seen you cry, I've seen you smile
I've watched you sleeping for a while
I'd be the father of your child
I'd spend a lifetime with you

I know your fears and you know mine
We've had our doubts but now we're fine
And I love you, I swear that's true
I cannot live without you

Goodbye my lover
Goodbye my friend
You have been the one
You have been the one for me

Goodbye my lover
Goodbye my friend
You have been the one
You have been the one for me

And I still hold your hand in mine
In mine when I'm asleep
And I will bear my soul in time
When I'm kneeling at your feet

Goodbye my lover
Goodbye my friend
You have been the one
You have been the one for me

Goodbye my lover
Goodbye my friend
You have been the one
You have been the one for me

I'm so hollow, baby, I'm so hollow
I'm so, I'm so, I'm so hollow
I'm so hollow, baby, I'm so hollow
I'm so, I'm so, I'm so hollow"
